,0
0,0.05015950806840096
1,0.08165035375337014
2,0.036457762896103404
3,0.10425579968892695
4,0.08764858479302974
5,0.030535023259025698
6,-0.054177485755327354
7,0.06935242255861959
8,0.058467666534442964
9,0.003839797641633752
10,0.099166678707824
11,0.11923227744676422
12,0.11277599235609674
13,0.032548563752484376
14,-0.009008793466930537
15,0.11780141359268596
16,0.038229857065875214
17,0.058315645827400384
18,0.08585679273310422
19,0.021933523363138495
20,0.0356415728309953
21,0.1335323801106935
22,0.07340731176685586
23,0.09224850060028411
24,0.13298351235145028
25,-0.04454681763502822
26,0.021697207310750255
27,0.032931268847165955
28,-0.04565744794471607
29,0.0687497862647381
30,-0.051246185547817236
31,-0.00047927721554547054
32,0.08481252571284048
33,0.10587128567382906
34,0.1041158866716923
35,0.017328836990080254
36,0.0693851601473143
37,0.06165147328913982
38,0.024810311502514948
39,0.055615292773473976
40,0.06557312801673265
41,-0.03450078770541627
42,0.0704747436791741
43,0.004713031998238491
44,0.03459429540653579
45,0.19022363750527324
46,-0.04119340009751775
47,0.015818117862547488
48,0.05932261922645233
49,0.038812820295980335
50,-0.04685799009775907
51,-0.02963945555907574
52,0.04816062722844749
53,0.03220490850185184
54,-0.00275818662665208
55,-0.019248617709968358
56,-0.04747861095389458
57,-0.07786302958219843
58,0.0877997140610272
59,0.09102388125723934
60,0.11604911156265627
61,0.001748166797047989
62,0.011671115158099626
63,0.044343183405552614
64,0.05804333792261325
65,0.040870677510812956
66,0.040541192337860105
67,0.044673448367072405
68,0.061822691457733475
69,0.006232458542481903
70,0.09499629012834851
71,0.06064424656157514
72,0.11831444748344007
73,0.032756213102233304
74,0.06997577864938628
75,0.005238293344875716
76,0.04478813360360932
77,0.0696834194262042
78,-0.007869084877594912
79,0.14273939949206915
80,0.02761728856754795
81,0.07989847444733877
82,0.1249871319279487
83,0.0998365698627287
84,0.06806161329687443
85,-0.005567618405385846
86,0.0889157480619645
87,0.0017701823314001247
88,0.02165937340989263
89,-0.06596437757800694
90,0.008079242355558305
91,0.10444486532080414
92,0.0181981469150007
93,0.058637129534761884
94,-0.0816545200822008
95,-0.07310079579903436
96,0.05753551846321488
97,0.018270540990592415
98,0.001166620090293678
99,0.05016733549109323
100,0.023121906126552468
101,0.1004944572309264
102,0.022122771762798532
103,-0.026228104243818526
104,0.044488362592424086
105,0.016322030348674688
106,0.02919541271223019
107,-0.014587571560910633
108,-0.006544213765860257
109,0.05459607431436195
110,0.0645742315910926
111,0.06879514688195648
112,0.0219754644447874
113,0.15026788364031582
114,0.06661667513797184
115,0.07417542438192387
116,0.09713559064332065
117,0.09483556570322703
118,-0.012581614622922515
119,0.07904339333705297
120,0.058025735534154355
121,-0.05057045039183802
122,0.042910896183498005
123,0.0792081850148807
124,0.012717392604962088
125,0.057311182315098935
126,0.0012638935759393954
127,0.16121903752992198
128,-0.07157865510608134
129,-0.025272184059682123
130,0.02402211762017241
131,0.04045496307664326
132,0.12582428129626624
133,0.026990380266462013
134,0.12858477987171457
135,0.054432504293689454
136,-0.004486875480988695
137,0.00029182560895346654
138,0.11235479202263941
139,0.04048336815380038
140,-0.03510251629318254
141,0.1215523092012451
142,0.07979706892539416
143,-0.03540552449717471
144,0.007454999788297945
145,0.04713353226578962
146,0.04925678523120344
147,-0.0746842151216136
148,0.06945469915921143
149,-0.032205612931809235
150,0.009139477138129001
151,0.017530899850008608
152,0.06740645697963654
153,-0.016288442231926742
154,0.09294154736457137
155,0.05534444118062044
156,0.07176985826186844
157,0.08618443800508604
158,0.033855300878461274
159,0.07262935463663797
160,0.07107827062483167
161,0.05702057297066075
162,0.023014707106636723
163,0.05726962151773915
164,0.003577878609912849
165,0.02641065573411716
166,-0.08850005391185972
167,0.028827058873174827
168,-0.031065558787157485
169,-0.01810179296728129
170,-0.05414341248735501
171,0.10010601533387406
172,-0.060338757955670105
173,-0.02034379975158826
174,0.08750864678111012
175,-0.031229503176719783
