,0
0,-0.058549002687777615
1,-0.008489230728881629
2,0.013576682405048234
3,-0.0737226995438057
4,0.01723843079488739
5,-0.1416297523004032
6,-0.005138206000750649
7,-0.06992470942309209
8,-0.002018746438691571
9,0.06580405505664164
10,0.005557006852313029
11,-0.05254508540238377
12,-0.13623028722501287
13,-0.015516388358975203
14,-0.007671245678968541
15,-0.09482045065778241
16,-0.02030880452672074
17,0.0019422440408851105
18,-0.1034561595003505
19,0.01694903883329177
20,0.08826151244394193
21,-0.01858373658771653
22,0.015902525461934193
23,-0.010376227596530382
24,-0.020555471235431687
25,0.08918813522818006
26,0.06175698493434334
27,-0.11173271234306598
28,-0.014840900354668417
29,0.03640357084884785
30,0.03593497410094477
31,0.07570202793605142
32,0.011274871814386262
33,0.04594967459471279
34,0.020954563928490013
35,-0.021379157826000493
36,-0.04707291789926901
37,-0.031953596865862896
38,-0.020689242208531133
39,0.005970939574993839
40,0.021415016535106662
41,-0.06319266776405214
42,0.09955453124000238
43,-0.0539346876411152
44,0.01098836900030499
45,-0.0007314002707258169
46,0.04788011219704269
47,-0.05639502121084716
48,-0.020631598306492922
49,0.011957718735620043
50,0.011821136773759924
51,-0.01581614614389598
52,-0.02943827976999883
53,0.04722838254266698
54,0.048465990319321
55,0.004392024268808248
56,0.054163457297763555
57,0.03155493564010331
58,0.03660594839360398
59,-0.04595252112178411
60,-0.07120804444318521
61,0.010760024010852902
62,-0.03444985793179729
63,0.02540234061958646
64,-0.026673505574994663
65,-0.028910059680594402
66,-0.017568579201498125
67,0.06554573638837763
68,-0.04345550392982242
69,-0.08579740308518131
70,-0.010876365910930219
71,9.471018426841088e-05
72,0.004540471008640745
73,0.13814060054470284
74,-0.11068943088553183
75,0.05779555317280283
76,-0.018067889187730266
77,-0.042278314636946535
78,-0.06083665717658869
79,-0.019781813124273476
80,-0.027271701826292863
81,0.054595222236256125
82,-0.05764339544293379
83,-0.06283632454786713
84,0.017304057479834267
85,-0.007640960769612681
86,0.115400462454261
87,-0.015048878605193782
88,-0.09117481181833195
89,0.017150428691409227
90,0.015221849942286172
91,0.023830521544815318
92,-0.11443392714298187
93,0.033765767035254204
94,-0.046148765671312986
95,0.06455402361087921
96,-0.04688364426748688
97,0.00021021055153614202
98,-0.040706572104463434
99,-0.045728957142377694
100,0.019281297274495596
101,-0.002736847540884435
102,0.006058959030845065
103,-0.011394288126344736
104,0.058068055009993375
105,0.057838815682726356
106,-0.008151282050153114
107,0.0825620278715897
108,0.05047787999907178
109,0.00018651106044878518
110,0.007146642884378315
111,0.09221977562882643
112,0.065365594941448
113,0.014468916276096044
114,-0.03487275399934098
115,-0.03723537982223711
116,-0.037780741943238244
117,-0.0063517886706875235
118,-0.10321328132101104
119,-0.0059961753626603664
120,-0.0060603493689003335
121,-0.003693440264228867
122,0.01194662167452637
123,-0.035796868240559526
124,-0.07247420070827784
125,0.06519747911478717
126,0.11305139396749059
127,0.0084267276365457
128,0.06290761404741907
129,-0.033844364413271565
130,-0.051621433043239795
131,0.09018233378377166
132,-0.0028092720317708098
133,-0.0122974380469075
134,0.015515894510296335
135,0.04021533340476578
136,-0.005163026700300853
137,-0.0038861389180706238
138,0.01820210638519511
139,0.022054652454115226
140,0.09367286727733012
141,0.008296284428813187
142,0.005724729645011757
143,0.025150677866963213
144,0.0527940717311261
145,-0.011221406480791878
146,0.017190590294787172
147,-0.04028993294738517
148,0.014193889553750984
149,0.02097110019081433
150,0.0787957045911532
151,-0.013158899645716926
152,-0.09005706849541684
153,0.039677807338848486
154,0.06963768775929502
155,-0.0817398228176441
156,0.00612682004924503
157,-0.018260121630017084
158,-0.06133747222111539
159,-0.05782880360404895
160,0.0004774992590519389
161,0.0390962676371845
